Date,District,Header,Story,Source,Attack,latitude,longitude,Propaganda,Structural Discrimination,Material Damage,Reported status
2018-06-23,Pankow,Rechte und Rassistische Aufkleber in Weißensee,"Im Ortsteil Weißensee werden in der Roelckestraße Aufkleber eines rechten Versandhandels (Hermansland Versand) entdeckt und entfernt. Ebenso wird ein Aufkleber mit positiv Bezug zum BFC-Dynamo Berlin gefunden, auf den es rassistische und homophobe Bezüge gibt.",NEA,other,52.5546193,13.4630018,Unknown,Unknown,Unknown,Unknown
2018-06-14,Treptow-Köpenick,Diffamierung der Arbeit von Jugendfreizeiteinrichtungen in der BVV,"Der Antrag der SPD und den Grünen „Fachtag zu geschlechtlicher und sexueller Vielfalt in der frühkindlichen Inklusionspädagogik und der Jugendarbeit“ kam in dieser Sitzung zur Entscheidung. Abermals ergriff hierzu der Fraktionsvorsitzende der AfD das Wort und schloss mit den Worten, dass der Antrag „in die Mottenkiste der Familienhasser von 68 gehört“. An dieser Stelle zeigt sich, wie in den vergangenen BVV-Sitzungen zu diesem Thema, das heteronormative Familienbild der AfD und die Ablehnung anderer Formen des Zusammenlebens.Mit ihrer Großen Anfrage „Parteipolitische Neutralität von Jugendfreizeiteinrichtungen“ stellte die AfD auch in dieser Sitzung die Arbeit von freien Trägern in Frage. Hintergrund war ein geteilter Aufruf zu einer Gegendemonstration zu einem AfD-Aufmarsch auf der Facebook-Seite einer Jugendeinrichtung. Mit solchen Anfragen verfolgt die AfD die Strategie Druck auf freie Träger auszuüben und deren Arbeit in Frage zu stellen. Gezielt werden einzelne Projekte und Einrichtungen (in anderen Bezirken betrifft dies auch einzelne Mitarbeiter_innen) angefeindet, wie sich in der Rede des stellvertretenden Fraktionsvorsitzenden zeigt: „Das JuKuz hatten wir bisher gar nicht im Fokus, weil das ist bisher nicht aufgefallen.“ Nachdem sich der Jugendstadtrat hinter die Jugendeinrichtungen des Bezirkes gestellt hatte, wurde auch er angefeindet, indem ihm in diffamierender Weise unterstellt wurde er würde „aus dem Bezirk auch gerne Pionierrepublik machen [...] unter der Führung der Linken als Rechtsnachfolgerung der SED“. Die AfD ist ein Sammelbecken unterschiedlicher Kräfte und Personen, die in Teilen rechtspopulistische oder rechtsextreme Positionen vertreten.",Register Treptow-Köpenick,other,52.4498979,13.5124104,yes,Unknown,Unknown,Unknown
2018-06-06,Steglitz-Zehlendorf,Jugendlicher LGBTIQ-feindlich angegriffen,Ein 15-jähriger Jugendlicher wird gegen 13.25 Uhr am Teltower Damm von einem anderen 15-jährigen Jugendlichen aus aus LGBTIQ-feindlicher Motivation beleidigt und gegen einen Pfeiler gestoßen.,ReachOut,verbal,52.4088207,13.2673822,Unknown,Unknown,Unknown,Unknown
2018-06-03,Friedrichshain-Kreuzberg,LGBTIQ*-feindlicher Angriff auf der Oberbaumbrücke,"Gegen 5.10 Uhr wird ein 33-jähriger Mann, der sich mit zwei Männern auf der Oberbaumbrücke aufhält, von einem der Männer aus LGBTIQ-feindlicher Motivation zu Boden gerissen, geschlagen und getreten.",ReachOut Berlin,physical,52.5017288,13.445731244139708,Unknown,Unknown,Unknown,Unknown
2018-06-03,Friedrichshain-Kreuzberg,LGBTIQ*-feindlicher Angriff in der Skalitzer Straße,Ein 33-jähriger Mann wird gegen 20.00 Uhr auf der Skalitzer Straße aus LGBTIQ-feindlicher Motivation von einem Unbekannten zuerst beleidigt und dann vom Fahrrad gestoßen. Durch den Sturz bricht sich der 33-Jährige das Schlüsselbein.,ReachOut Berlin,physical,52.4996062,13.4328349,Unknown,Unknown,Unknown,Unknown
2018-05-26,Friedrichshain-Kreuzberg,Angriff am Ostkreuz mit LGBTIQ-feindlicher Motivation,Ein 34-jähriger Mann wird gegen 6.20 Uhr auf dem S-Bahnhof Ostkreuz von einem unbekannten Mann aus LGBTIQ-feindlicher Motivation ins Gesicht geschlagen.,ReachOut Berlin,physical,52.5048266,13.4692289,Unknown,Unknown,Unknown,Unknown
2018-05-18,Neukölln,Aus LGBTIQ-feindlicher Motivation getreten in Nordneukölln,"Gegen 21.15 Uhr war ein 28-Jähriger in Begleitung seines gleichaltrigen Ehemanns unterwegs. In der Richardstraße, Ecke Kirchgasse wurde der 28-Jährige von einem 16-jährigen Jugendlichen aus LGBTIQ-feindlicher Motivation beleidigt, bedroht, getreten und verletzt. Ein unbekannter Begleiter des 16-Jährigen Angreifers schritt ein und verhinderte weitere Attacken.
Die Polizei wurde verständigt und nahm den Tatverdächtigen fest.","Polizei Berlin, Polizeimeldung Nr. 1103",physical,52.4760653,13.4429328,Unknown,Unknown,Unknown,Unknown
2018-05-17,Marzahn-Hellersdorf, LGBTIQ-feindliche Tat in Hellersdorf,Zwei Frauen im Alter von 25 und 43 Jahren werden gegen 20.15 Uhr im Havelländer Ring von einer 42-jährigen Frau aus LGBTIQ-feindlicher Motivation beleidigt und eine Frau wird von ihr gegen die Wand gedrückt.,ReachOut,verbal,52.5368537,13.6047745,Unknown,Unknown,Unknown,Unknown
2018-05-07,Neukölln,In Nordneukölln aus LGBTIQ-feindlicher Motivation mit Flasche beworfen,Ein 20-Jähriger wurde in der Braunschweiger Straße gegen 23 Uhr mit einer Flasche beworfen. Der Angriff war LGBTIQ-feindlich motiviert.,ReachOut Berlin,physical,52.4707298,13.4444281,Unknown,Unknown,Unknown,Unknown
2018-05-04,Neukölln,Transfrau in Nordneukölln attackiert,"Kurz vor 20 Uhr stand eine 53-jährige Transfrau an einer Bushaltestelle in der Sonnenallee. Ein Unbekannter lief auf die Transfrau zu, schlug ihr mit der Faust gegen den Kopf und trat ihr mit dem Fuß gegen den Kehlkopf.
Der Polizeiliche Staatsschutz beim Landeskriminalamt hat die Ermittlungen aufgenommen.","Polizei Berlin, Polizeimeldung Nr. 0990",physical,52.4646466,13.4730145,Unknown,Unknown,Unknown,Unknown
2018-04-15,Neukölln,LGBTIQ*-feindliche Beschimpfung in Nordneukölln,Gegen 17 Uhr wurde eine transsexuelle Frau auf der Karl-Marx-Straße von zwei männlichen Jugendlichen beschimpft.,Register Neukölln,verbal,52.46385,13.4439688,Unknown,Unknown,Unknown,Unknown
2018-04-12,Treptow-Köpenick,LGBTIQ* feindliche Aussagen der AfD in der BVV,"Erneut wurde der Antrag der SPD „Entwicklung zu gesellschaftlicher Vielfalt angemessen würdigen“ besprochen. Erneut folgte die AfD ihrer Strategie einer rassistischen Feindkonstruktion mit den inhaltlich selben Reden (s. Vorfall vom 01.03.) Des weiteren wurde ein Antrag der SPD und den Grünen „Fachtag zu geschlechtlicher und sexueller Vielfalt in der frühkindlichen Inklusionspädagogik und der Jugendarbeit“ besprochen. Der Fraktionsvorsitzende der AfD begann seine Rede mit den Worten: „[…] Sehr geehrte Frau Trasnea oder vielleicht heute auch Herr Trasnea, ich weiß ja nicht wie sie sich fühlen [...]“. Mit dieser Aussage spielte er auf die sexuelle Identität einer Abgeordneten an, wofür er eine Rüge bekam. Relevanter ist jedoch der Inhalt der Aussage. Durch die Unterstellung Menschen würden sich ihre sexuelle Identität je nach Tagesform aussuchen, relativierte er massiv die schwierige Situation von transsexuellen Menschen und versuchte diese in die Lächerlichkeit zu ziehen, womit er transsexuellen-feindlich agierte. In der folgenden Rede erklärte er, dass Homosexualität nicht Bestandteil einer fachlichen Auseinandersetzung in der Pädagogik sein sollte, da Homosexuelle beispielsweise nichts zum Fortbestand der Gesellschaft beitragen würden. Diese Aussage zeigt zum einen, was die AfD unter einer Gesellschaft versteht und dass Homosexuelle in dieser zwar existieren, aber wertlos sind. Die AfD ist ein Sammelbecken unterschiedlicher Kräfte und Personen, die in Teilen rechtspopulistische oder rechtsextreme Positionen vertreten.",Register Treptow-Köpenick,other,52.4498979,13.5124104,Unknown,Unknown,Unknown,Unknown
2018-04-12,Tempelhof-Schöneberg,Transphobe Diskriminierung in Tempelhof,"Einer langjährigen Mieterin einer Genossenschaft in Tempelhof droht die Zwangsräumung. Die Mieterin hatte sich in den vergangenen Jahren mehrmals bei der Hausverwaltung über ihren Nachbarn wegen Diskriminierung und tätlicher Angriffe beschwert. Die Beschwerden wurden ignoriert und im Januar 2018 wurde die fristlose Kündigung ausgesprochen. Die Gründe für die Kündigung scheinen mit Blumenkästen auf der Fensterbank und zwei angeblich ausstehenden Monatsmieten die bereits beglichen wurden, vorgeschoben zu sein.",Register Reinickendorf / berlin.zwangsraeumungverhindern.org 12.04.2018,physical,52.4632921,13.3864477,Unknown,Unknown,Unknown,Unknown
2018-04-11,Neukölln,LGBTIQ*-feindlich beleidigt und beraubt in Nordneukölln,"Gegen 23.30 Uhr wurde ein 23-Jähriger auf der Sonnenallee aus einer 15-köpfigen Gruppe heraus zunächst homophob beleidigt. Drei Personen aus der Gruppe umringten den 23-Jährigen dann. Sie schlugen ihm sein Essen aus der Hand, verletzten ihn mit einem Messer, besprühten ihn mit Reizgas und stießen ihn zu Boden. Daraufhin bestahlen die Angreifen den Attackierten und entfernten sich.
Der Polizeiliche Staatsschutz beim Landeskriminalamt Berlin hat die Ermittlungen aufgenommen.","Polizei Berlin, Polizeimeldung Nr. 0796",physical,52.4646466,13.4730145,Unknown,Unknown,Unknown,Unknown
2018-04-01,Friedrichshain-Kreuzberg,Transfrau in der Kohlfurter Straße beleidigt und bedroht,"Gegen 18.10 Uhr wird eine 37-jährige Transfrau in der Kohlfurter Straße von einem unbekannten Mann, der von einem anderen Unbekannten begleitet wird, aus LGBTIQ-feindlicher Motivation beleidigt und bedroht.","Polizei Berlin, Tagesspiegel vom 01.04.18, Neues Deutschland vom 03.04.18",verbal,52.4974018,13.4157889,Unknown,Unknown,Unknown,Unknown
2018-03-31,Friedrichshain-Kreuzberg,Transfrau beleidigt und bedroht,"Die 37-Jährige zeigte an, dass sie gegen 18.10 Uhr, zu Fuß in der Kohlfurter Straße unterwegs gewesen sei, als sie zwei Männern begegnete. Einer der beiden habe sie dann, vermutlich wegen ihres Erscheinungsbildes, beleidigt und volksverhetzende Äußerungen hinzugefügt. Als sie eine Erklärung von dem Pöbler verlangt habe, soll er sie auch noch bedroht haben. Anschließend flüchtete der Tatverdächtige mit seinem Begleiter. Eine Absuche der näheren Umgebung durch die alarmierte Funkstreife verlief ohne Erfolg. Der Polizeiliche Staatsschutz beim Landeskriminalamt hat die weiteren Ermittlungen zu der Volkverhetzung, Beleidigung und Bedrohung übernommen.",Polizeimeldung Nr. 0716,verbal,52.4974018,13.4157889,Unknown,Unknown,Unknown,Unknown
2018-03-12,Neukölln,Am U-Bahnhof Neukölln LGBTIQ-feindlich beleidigt und angegriffen,Gegen 10.30 Uhr wurde ein 24-Jähriger in der U-Bahn am U-Bahnhof Neukölln von Unbekannten aus LGBTIQ-feindlicher Motivation beleidigt und angegriffen.,ReachOut Berlin,verbal,52.4728332,13.455344014105442,Unknown,Unknown,Unknown,Unknown
2018-03-01,Treptow-Köpenick,Rassistische Feindkonstruktion und Bedrohung in der BVV,"In der BVV stellte die AfD einen Änderungsantrag zu einem Antrag der SPD mit dem Titel „Entwicklung zu gesellschaftlicher Vielfalt angemessen würdigen“. Die SPD schlug vor im Rahmen der „Pride Week“ den „50. Jahrestag der ""Stonewall Proteste"", den 40. Jahrestag des CSD Berlin, das 25. Jahr der Abschaffung des Paragrafen 175 StGB und den ersten Jahrestag der Einführung der ""Ehe für alle"" öffentlich zu würdigen.“ Im Änderungsantrag der AfD fielen nicht nur die verschiedenen Anlässe weg, sondern sie wurden ersetzt durch die Forderung „Veranstaltungen zu ""Respekt und Vielfalt"" im Hinblick auf geschlechtliche Identität und sexuelle Orientierung in den bezirklichen Flüchtlingsunterkünften anregen und aktiv unterstützen“. Empfohlen wurde hierzu eine Broschüre des Senats zu Gewalt gegen Frauen und LGBTIQ* in verschiedene arabische Sprachen zu übersetzen und in Unterkünften zu verteilen. In der Begründung behauptete sie jedoch, dass entgegen ihrer Empfehlung Informationsmaterial zur Geschichte queerer Kämpfe die Situation von Frauen und LGBTIQ* verbessern würde. Bereits das Entfernen der Jubliäen zeigt, dass diese von der AfD nicht mitgetragen werden. Stattdessen bemühten sie eine rassistische Feindkonstruktion, nach der insbesondere Menschen aus dem arabischen Raum sexistisch wären. Dabei empfahl sie jedoch eine Broschüre, die Sozialarbeitende, Ehrenamtliche und Leitungen von Unterkünften als Zielgruppe hat und nicht die Bewohner*innen. In der Broschüre werden verschiedene Präventionsformen, der Umgang mit Betroffenen u. ä. beschrieben. Damit ist diese Empfehlung für die von der AfD intendierte Zielgruppe sinnlos, was ebenfalls darauf hindeutet, dass hier lediglich einer Strategie gefolgt wurde.Zudem kam es in der BVV zur Neuwahl mehrerer Kiezpaten der AfD, da diese Mitglieder der Fraktion ersetzen musste. In der Aussprache zu einem neuen Kiezpaten der AfD wurde über dessen Verhalten als Bürgerdeputierter berichtet. Dort verhielt sich das neue AfD-Fraktionsmitglied oft aggressiv und bedrohte einen Abgeordneten der SPD mit der Aufforderung einen entstandenen Konflikt „draußen“ zu lösen. (Später bestätigte auch eine Abgeordnete der Grünen die Darstellung.) Daraufhin stellte der stellvertretende Fraktionsvorsitzende dieses Verhalten als „scharfzügig und ironisch“ dar. Der zur Wahl stehende Abgeordnete der AfD behauptete sogar, dass es sich um eine „Falschdarstellung“ handeln würde. Zudem lobte er sein Verhalten mit den Worten „ein guter Ruf ist viel wert“. Hier handelt es sich um eine Bedrohung und Einschüchterung von politischen Gegner*innen durch den Abgeordneten der AfD-Fraktion.
Die AfD ist ein Sammelbecken unterschiedlicher Kräfte und Personen, die in Teilen rechtspopulistische oder rechtsextreme Positionen vertreten.",Register Treptow-Köpenick,No,52.4498979,13.5124104,yes,Unknown,Unknown,Unknown
2018-01-27,Neukölln,Aus LGBTIQ-feindlicher Motivation in Nordneukölln bespuckt und gestoßen,"Gegen 16.30 Uhr wurde eine 21-jährige Frau, die mit ihrer Freundin in der Flughafenstraße unterwegs war, aus LGBTIQ-feindlicher Motivation von drei unbekannten Männern bespuckt und gestoßen.","ReachOut Berlin, Polizei Berlin, 16.10.2018",other,52.4804633,13.4223891,Unknown,Unknown,Unknown,Unknown
2018-01-20,Friedrichshain-Kreuzberg,Frauen in der Boxhagener Straße beleidigt und geschlagen,Eine 27-jährige und eine 29-jährige Frau werden gegen 2.00 Uhr in der Boxhagener Straße von einem 33- und einem 34-jährigen Mann  aus LGBTIQ-feindlicher Motivation beleidigt und geschlagen.,ReachOut Berlin,physical,52.5062944,13.4700671,Unknown,Unknown,Unknown,Unknown
2018-01-18,Mitte,LGBTIQ*-feindlicher Angriff und Diebstahl,"In der Nacht zum 18.1.2018 wurde ein Mann in Gesundbrunnen LGBTIQ*-feindlich beleidigt, geschlagen und anschließend ausgeraubt. Aussagen zufolge war der 26-Jährige an der Prinzenallee Ecke Bellermannstraße unterwegs, als er von bis zu fünf unbekannten jungen Männern zunächst homophob beleidigt wurde. Einer der Beleidiger hat ihn dann zu Boden geschlagen. Dabei aus seiner Jacke herausgefallene Zigaretten und Geld haben die Angreifer aufgehoben und gestohlen. Als der 26-Jährige gerade wieder aufstand, ist ein weiterer Mann aus der Gruppe auf ihn zugekommen, hat ihn erst beruhigend angesprochen und dann ebenfalls geschlagen. Das Opfer entfernte sich im Anschluss in die Gotenburger Straße und alarmierte die Polizei. Die Unbekannten flüchteten daraufhin in unbekannte Richtung. Der Polizeiliche Staatsschutz beim Landeskriminalamt ermittelt. 
Quelle: Polizeimeldung Nr. 0150 vom 18.01.2018",Polizei Berlin,physical,52.557312,13.3841042,Unknown,Unknown,Unknown,Unknown
2019-12-21,Lichtenberg,LGBTIQ*-feindlicher Angriff in Alt-Hohenschönhausen,"Eine 18- und eine 19-jährige Frau wurden gegen 3.45 Uhr an der Straßenbahnhaltestelle Hohenschönhauser Straße Ecke Weißenseer Weg von einem Unbekannten, der in Begleitung von zwei Männern ist, aus LGBTIQ-feindlicher Motivation beleidigt. In der Straßenbahn wurde die 19-Jährige von dem unbekannten Täter zu Boden gestoßen, ihr wurde mehrmals ins Gesicht getreten. Die 18-Jährige wurde ins Gesicht geschlagen. Beide Frauen wurden verletzt.",Polizei Berlin,physical,52.5504091,13.5025491,Unknown,Unknown,Unknown,Unknown
2019-12-21,Lichtenberg,LGBTIQ*-feindlicher Angriff,Gegen 4.00 Uhr wurden zwei Frauen im Alter von 28 und 29 Jahren an einer Tramhaltestelle in der Altenhofer Straße von einem unbekannten Täter aus LGBTIQ-feindlicher Motivation beleidigt und in der Tram angegriffen.,"ReachOut, Polizei Berlin, 07.02.2020",physical,52.5339831,13.4840085,Unknown,Unknown,Unknown,Unknown
2019-12-18,Reinickendorf,Erneut homofeindliche Schmiererei in Wittenau,"An einem Stromkasten gegenüber der Rödernalle 118 in Wittenau wurden erneut homofeindliche Schmierereien bemerkt, die von Unbekannten auf zwei Stromkästen angebracht worden waren. In weißer Farbe auf blauem Grund stand dort das Wort ""Homos"". Wie bereits im April und November waren die Schmierereien offenbar angebracht worden, um Hertha-Anhänger_innen zu beleidigen.",Links-Fraktion Reinickendorf,verbal,52.5912366,13.3233195,Unknown,Unknown,Unknown,Unknown
2019-12-16,Tempelhof-Schöneberg,Transfeindlicher Angriff,"Gegen 5.00 Uhr wird eine 38-jährige Transperson, die als Sexarbeiterin in der Frobenstraße arbeitet, von unbekannten Täter_innen aus LGBTIQ-feindlicher Motivation beleidigt und bespuckt.","ReachOut, Polizei Berlin, 07.02.2020",physical,52.4994474,13.3598819,Unknown,Unknown,Unknown,Unknown
2019-11-30,Friedrichshain-Kreuzberg,Homophobe Beleidigung von zwei Gästen bei einem Angriff auf eine Gastwirtin,"Gestern Nachmittag rief eine Wirtin die Polizei zu einer Kneipe in Kreuzberg. Die 48-Jährige zeigte an, dass ein stark alkoholisierter 50-jähriger Gast in dem Lokal in der Prinzenstraße gegen 16.10 Uhr mit einem Hocker und einer abgebrochenen Flasche auf sie losgegangen sei und zwei ebenfalls anwesende Gäste homophob beleidigt haben soll. Eine Atemalkoholkontrolle bei dem 50-Jährigen ergab einen Wert von etwa drei Promille. Nach den polizeilichen Maßnahmen wurde er vor Ort entlassen. Verletzt wurde niemand.",Polizeimeldung Nr. 2840,physical,52.4976443,13.411914,Unknown,Unknown,Unknown,Unknown
2019-11-30,Charlottenburg-Wilmersdorf,Rassistische Facebook-Beiträge der NPD Charlottenburg-Wilmersdorf,"Im November 2019 nutzte die NPD Charlottenburg-Wilmersdorf ihre Facebook-Seite wöchentlich dafür, rassistische Stereotype über Migrant*innen in Verbindung mit Kriminalität und (Gewalt-) Verbrechen zu verbreiten. Zudem wurde Engagement gegen den Klimawandel als ""Klimaspinner-Aktivisten"" diffamiert und eine Kampagne gegen ""Gender-Mainstreaming"" beworben.",Register CW via Facebook,other,52.515747,13.3096834,Unknown,Unknown,Unknown,Unknown
